Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.6957988405928892,0.9654009342193604,548.1456285112359,1395.1012406367042,0.9378253221511841,574.1759568117977,1481.4246839887642,0.981609582901001,607.8120610955057,1477.5099485018727,0.9809545278549194,439.5888927902622,1452.077042368914,0.7986207008361816,484.4583187031835,1432.1785756086142,0.8166664838790894,416.47391444288394,1303.2969042602997,0.41178348660469055,344.64031776685397,1080.9063377808989,0.9928282499313354,838.8412921348315,1110.0129476825844,0.8198373913764954,875.7240461142324,751.2984989466293,0.9499678611755371,831.7744908707866,401.2354064255618,0.8370015621185303,372.1574350421348,479.103830173221,0.1591084599494934,660.5625292602997,523.9108950725656,0.2905661463737488,391.1433462078652,926.8586873829588,0.7463319301605225,214.41011235955057,706.2058169475656,0.6759064197540283,207.60102118445695,693.6119645365169,0.18561863899230957,406.7090941011236,464.6878657537453,0.2785525918006897,352.47966409176036,483.1551746839888
11,0.7030604657004861,0.9456660151481628,536.9179394897004,1400.1502516385767,0.9363608956336975,574.4027972846442,1485.490548923221,0.9879603385925293,599.439226357678,1484.852966994382,0.9517096281051636,446.28825784176036,1447.2258309925094,0.7199254631996155,484.3612476591761,1437.1689197097378,0.8267946243286133,418.3055360486892,1296.123595505618,0.44162529706954956,344.51822916666674,1089.6177873361423,0.9835325479507446,836.6779318820224,1109.8496752106741,0.8107297420501709,880.977732911985,729.4064548220974,0.9026429653167725,825.10548338015,416.54519984784645,0.8803830742835999,371.7449379681648,478.2782873946629,0.13711705803871155,653.602893843633,480.08895131086143,0.3869689702987671,443.7910375702247,446.7964360955056,0.8975955247879028,209.83424040262173,710.3379564606741,0.8790525794029236,211.90879564606746,701.4334620786517,0.11925533413887024,843.8322214419477,814.7813524110487,0.14470785856246948,335.0784176029963,491.9554292485955
12,0.6772047789657817,0.9342250227928162,533.9512377106741,1403.8606039325844,0.8075056076049805,516.6327247191011,1472.8600479868915,0.9789371490478516,589.9064401919476,1478.4622249531835,0.9142014980316162,452.03520014044943,1445.4669943820224,0.7281544804573059,483.92431823501875,1437.2302200374531,0.796912670135498,429.3477879213483,1286.9133309925094,0.6375402212142944,346.74003686797755,1094.4267907303372,0.9803476333618164,842.8698501872659,1102.4996342462548,0.5129975080490112,296.69490285580525,1086.3687236657304,0.9406800270080566,809.8602820692884,477.34393287687266,0.7736642360687256,372.05502399344573,472.72351211376406,0.09267938137054443,351.29052551498125,846.1225713951311,0.2717176079750061,431.7149461610487,467.1089726708802,0.9045419692993164,211.42651275749063,708.1789121020599,0.8769574165344238,209.73036633895128,700.178048923221,0.1949697732925415,615.4707250702247,298.92973139044943,0.16644904017448425,357.0402475421348,474.2952656835206
13,0.7021406555877012,0.9290493130683899,539.679380266854,1397.1420002340824,0.8373302221298218,584.8987593632959,1485.8494264981273,0.9662338495254517,590.1923133192885,1477.1343925561798,0.9321924448013306,449.2311856273409,1455.2367158239701,0.6722981929779053,489.27712429775283,1433.2626697097378,0.6932120323181152,416.0751697097379,1297.3419943820224,0.6512162089347839,351.1949906367041,1098.7723841292136,0.9637575149536133,836.0309866573034,1101.5031015917602,0.545375406742096,213.46617509363296,697.8504652387641,0.9176900386810303,823.0938377808989,523.1104064255618,0.8576169013977051,359.728830173221,483.5923601357678,0.10695841908454895,350.41630091292143,855.0764425327716,0.40450775623321533,409.0713512406368,509.211800678839,0.9165771007537842,211.6425269194757,706.4481653792135,0.8968675136566162,207.53642907303367,698.7905255149813,0.41740456223487854,868.62579002809,835.387260065543,0.2281036674976349,339.22211493445695,487.5516078534644
14,0.7089243040365332,0.8950427174568176,539.4259860720974,1399.0500643726593,0.9048576354980469,589.8614524812734,1489.3030196629213,0.9604548215866089,586.8721471207865,1477.1016210205994,0.9548443555831909,429.2003891619851,1450.6504564606741,0.7187440395355225,697.0913799157304,1417.186475889513,0.6561717987060547,415.79646535580525,1302.109375,0.5127240419387817,353.6789706226592,1097.3730102996255,0.9630419611930847,933.1482619382023,682.2106156367041,0.5704269409179688,294.2734667602997,1082.0260562968165,0.8700146675109863,797.2712576076779,547.0329324672285,0.8486206531524658,367.69553195224717,465.0238837195693,0.19099214673042297,712.2335849719102,960.3143287687266,0.32827407121658325,452.4125848548689,430.9041798338015,0.9431040287017822,210.390625,708.001960440075,0.9211940765380859,212.95894779962543,703.51328417603,0.6908899545669556,853.4816830524344,877.0131817649813,0.12231525778770447,365.7751053370787,453.39730366338955
15,0.6876244001528796,0.955885648727417,549.925239934457,1396.3752340823971,0.8979179859161377,529.5912336142322,1474.5751404494383,0.9370425939559937,600.1697097378277,1477.9937675561798,0.9896036386489868,526.201793656367,1428.8237359550562,0.7432953119277954,702.5088512406367,1414.1938787453184,0.7214580178260803,421.6063172986892,1262.2375351123596,0.433992862701416,688.9369001638577,1202.5135328885767,0.9619107246398926,833.8932291666667,1112.5670792368915,0.5009889602661133,291.1922840589888,1075.1431560159176,0.7041917443275452,793.502896769663,575.6664764747192,0.8652766942977905,354.7915203651686,452.865314840824,0.13047394156455994,738.2177551498128,1003.7137903792135,0.44797492027282715,455.25595447097385,972.648130266854,0.941347599029541,210.99689840823976,700.431955173221,0.8949893116950989,212.0433930243446,691.6183871722847,0.29745423793792725,369.39453125,465.2638913272472,0.26581060886383057,334.0999531835206,478.5968223314607
16,0.7068540488972384,0.9578819274902344,560.7901012406368,1395.4495845037454,0.8980123996734619,544.4617567883895,1487.2739641853932,0.9462167024612427,608.9189782303372,1487.0618270131088,0.9966375231742859,451.7676878511236,1462.7671465355807,0.7750253677368164,706.0508836610488,1422.007110252809,0.6374197006225586,427.6145540730338,1330.8388927902622,0.3782232403755188,683.9400456460673,1197.7541988529963,0.9440281391143799,826.8164794007491,1112.5762230805244,0.7606563568115234,214.69847261235952,691.9414940308989,0.8539402484893799,788.4323062968165,580.8874648876405,0.8763355016708374,364.6567035346442,450.99349689840824,0.3087083101272583,758.8043510065543,992.5506203183521,0.5538898706436157,443.04131554307116,417.62435627340824,0.8002374768257141,215.6399959035581,698.2058315777153,0.7354949116706848,205.03379564606746,686.7823180009364,0.23200932145118713,397.77519311797755,453.4393287687266,0.3618018329143524,340.9531542602997,458.36928692649815
17,0.6281808386830723,0.9232523441314697,558.9903002106741,1401.8053604868915,0.8448992967605591,535.3268375468165,1491.9575140449438,0.928397536277771,605.705246371723,1488.9409234550562,0.9906647205352783,436.4853259597379,1493.6594393726593,0.7448149919509888,475.59471558988764,1431.1870903558054,0.6349226832389832,597.2976650280899,1208.856873244382,0.32231807708740234,723.5388137874531,1175.7828593164795,0.9317891597747803,831.0760475187267,1115.8861481741574,0.7958495616912842,216.03947214419475,690.6342169943821,0.7631583213806152,799.1039033239701,613.6984287219101,0.8694362044334412,354.71127399344573,448.5674157303371,0.3406136929988861,746.1066245318352,993.327188670412,0.3443751633167267,418.03041608146066,364.65216818820227,0.4986943006515503,216.54596793071164,698.9015683520599,0.2946261167526245,205.21703827247188,682.7247191011236,0.16332289576530457,397.94007490636704,429.63314899344573,0.287939190864563,801.0591496956929,617.1531191479401
18,0.6052227265694562,0.9515703916549683,566.7992889747192,1393.3681530898878,0.8896750211715698,578.5401305009364,1483.6291549625469,0.9236021637916565,623.3644224016855,1491.5793246722847,0.9911325573921204,441.24239232209743,1498.3646418539327,0.6787201762199402,710.5186388108614,1413.6175971441949,0.3323049247264862,457.5272120786517,1310.5136645599252,0.23940220475196838,690.8189957865168,1171.3908883426966,0.9736360311508179,811.7731741573034,1106.8906542602997,0.7554445862770081,214.88369030898878,687.1430243445693,0.6835227012634277,799.6169095271537,614.7601386938203,0.8925694823265076,348.01051907771534,446.43949701544943,0.16945505142211914,455.9647120786517,459.14398993445695,0.2609362006187439,421.0672694288389,360.89584064840824,0.6736973524093628,216.68136996722853,699.1427463717229,0.44453296065330505,925.6630383895131,714.4768258426966,0.18102124333381653,384.9392117275281,433.560393258427,0.24756330251693726,350.09655898876406,455.3092447916667
19,0.6250648533596712,0.9580731391906738,561.3091789559926,1389.9307993913858,0.8508638143539429,512.1497542134832,1487.6097261235955,0.9313326478004456,621.7684193586142,1487.8530255149813,0.9886555671691895,450.2292544475656,1498.7934515449438,0.6538378596305847,470.60685861423224,1436.7455231741574,0.40700915455818176,409.72963483146066,1323.5308403558054,0.32785195112228394,332.90803487827714,1052.0662892088014,0.9807838201522827,822.8442474250937,1100.050474016854,0.8065280914306641,221.58612769194758,689.8447009597379,0.48091092705726624,345.9336230102997,446.8037145950375,0.9792543053627014,348.9138576779027,448.3325652504682,0.23600980639457703,631.5215355805244,388.7980234667603,0.461845725774765,437.5749063670412,459.9202291081461,0.5539573431015015,744.4171348314608,601.4632710088952,0.31132346391677856,206.55123478464418,681.1932350187266,0.21849679946899414,397.42940952715355,340.48436768492513,0.47936809062957764,771.9242304541199,635.5528733614233
20,0.6088505492490881,0.9567103981971741,559.1560598080524,1388.7302492977528,0.9416624307632446,543.6541725187266,1482.0227645131088,0.9413259029388428,619.1205085440076,1483.7080114700375,0.9914233684539795,450.1940689372659,1449.272881554307,0.6981344819068909,469.08312851123594,1435.8797109082398,0.43182647228240967,456.0851182116105,1313.810861423221,0.16486281156539917,685.3955261001872,1167.6829500234082,0.9757800102233887,822.2340238764045,1098.377882139513,0.9021685123443604,221.99577188670412,687.1473402387641,0.5889426469802856,350.5062031835206,450.0650310159176,0.9882705211639404,350.18353522940083,444.6622995669476,0.21816030144691467,642.1165437734082,247.09812807233146,0.351890504360199,429.92516678370794,408.64919826779027,0.5313878655433655,686.439606741573,160.26822550912922,0.206076979637146,282.9299801029963,1061.930009363296,0.2296484112739563,382.7330582865169,407.11756788389516,0.23218771815299988,769.9986101357679,612.435700491573
21,0.610691587714588,0.9690693616867065,569.9777621722847,1392.3193176498128,0.9351320266723633,548.5588570926967,1484.6790145131088,0.9447433352470398,620.3493679775281,1483.7320049157304,0.9960027933120728,441.25182876872657,1462.1007432116105,0.7902793288230896,473.7685071395132,1434.4820926966293,0.43800416588783264,442.5963395365169,1282.202569054307,0.3332582712173462,519.639293656367,1238.9858380149813,0.97662752866745,825.4829412453184,1093.9986393960673,0.9020079374313354,218.19456636235952,688.328285931648,0.6441099643707275,355.1155050327716,447.6111891385768,0.9767917394638062,347.3075403792135,443.51171143492513,0.34205928444862366,750.5996898408241,1001.8822419241574,0.2532218098640442,410.900705173221,346.0303283005618,0.2645338177680969,210.67949730805242,696.0495669475656,0.17289236187934875,213.44218164794006,706.8380588717229,0.2005067765712738,394.7918861189139,340.9548733029026,0.24251648783683777,343.83814665262173,479.5533049508427
22,0.624112441259272,0.9310058951377869,549.4274490870787,1397.288594335206,0.8519309759140015,533.7369791666667,1482.3002984550562,0.9492484331130981,616.9869206460673,1488.2894428838952,0.9979154467582703,446.8150163857679,1452.1194698033707,0.7931276559829712,474.86942591292143,1434.1085849719102,0.6006543636322021,446.9214507256554,1284.0311914794008,0.3152643144130707,675.5727703651685,1199.0262903792136,0.9851008653640747,835.2636352996255,1094.677112593633,0.8866785168647766,219.61471500468167,686.4858380149813,0.5739312171936035,345.75352586610495,450.55923747659176,0.9664618968963623,351.603830173221,442.8107443820225,0.2186625599861145,500.60239641853934,220.12708113881087,0.3121982514858246,385.8192883895132,980.6622337312734,0.40426182746887207,688.1688904494383,158.63826223080525,0.22855424880981445,218.4935334737828,706.9517351357678,0.2923210859298706,774.4641707631088,579.4864451661986,0.3025939464569092,751.7171406835207,553.3508163623595
23,0.632460743188858,0.9392396211624146,546.6309691011236,1386.3367567883895,0.9373655319213867,542.4952452013109,1474.9502574906367,0.9431902766227722,619.5386382256554,1482.4258251404494,0.9942965507507324,433.4906805945693,1449.442591292135,0.8280029296875,472.61477352528095,1419.0551849250937,0.6652073860168457,437.0923308754682,1259.9776158707866,0.3840373158454895,409.7018375468165,353.6481741573034,0.9907650947570801,844.6096676029963,1085.2765829822097,0.9172160625457764,222.39488237359558,688.1402885065544,0.9245827198028564,771.37969627809,551.1159512523409,0.9763613343238831,364.9816391619851,446.0924698618914,0.16267046332359314,751.3732590121724,966.1464185393259,0.27400845289230347,413.58431355337086,345.20975977294006,0.30380770564079285,686.4620640215355,173.45088658707866,0.13688349723815918,205.1776831694757,700.8010738529963,0.19000211358070374,397.5339419475656,481.2149973665731,0.18419557809829712,338.2742275280899,503.8756729868914
24,0.6091970538391787,0.9466367959976196,558.8429014513109,1387.6644428838952,0.9436026811599731,536.3747951779027,1473.1175386235955,0.9330333471298218,621.9847261235955,1479.6409761235955,0.9920006990432739,429.80037160580525,1456.9183052434457,0.6303251385688782,478.85994557584274,1423.8989349250937,0.6325206756591797,424.8236335440075,1262.716965121723,0.28870636224746704,720.7592316245318,1184.975860252809,0.9925885200500488,831.7317708333335,1099.106097846442,0.9320060610771179,217.39407771535582,689.0683520599251,0.8536792993545532,766.989919826779,544.09922167603,0.9710652232170105,362.56320224719104,442.1477059925094,0.23535695672035217,754.4107707162921,991.0392526919476,0.3016860783100128,406.1475158005618,457.59663213951313,0.20394548773765564,207.28596090823976,694.6528265449439,0.1627562940120697,213.56478230337086,709.7171992041199,0.14512741565704346,364.5293480805244,412.27111130617976,0.19131287932395935,329.13309047284645,521.6134860720974
25,0.6415301719132591,0.927291750907898,537.7345944522473,1402.4959035580525,0.9327630400657654,520.0770277387641,1479.5447097378278,0.9502019882202148,602.7197448501873,1472.2650397940076,0.9876000881195068,416.29557291666674,1459.8795938670412,0.5770866870880127,471.93213073501875,1430.2127223782772,0.4831858277320862,396.4570897705993,1268.1492860486892,0.43139928579330444,786.9098929073034,581.7341116573034,0.991479218006134,831.0378628277153,1105.2043831928838,0.85588538646698,221.04832338483152,688.8933023174158,0.8482211828231812,766.3103493679776,546.0611979166666,0.9657081365585327,367.435700491573,438.1521389279026,0.2023310661315918,749.4292047050562,1013.2229488529963,0.3862702250480652,422.86092579588023,439.1209474485019,0.6443144083023071,204.82992450842698,701.3221997893259,0.38623765110969543,204.13638225655438,693.8841584737828,0.17859327793121338,502.5479868913858,171.47065923455057,0.15744370222091675,327.4657654494382,443.06977118445695
26,0.6336162002647624,0.939551830291748,547.703359082397,1422.7792895599252,0.8386167287826538,580.1811944054308,1496.1253511235955,0.9483437538146973,606.3197126638577,1494.803663389513,0.9854875802993774,418.3324555243446,1455.1404494382023,0.5517892837524414,474.77725596910113,1434.6320517322097,0.4114893972873688,433.1090531367041,1379.8349719101125,0.4951924681663513,786.0018726591761,616.6383573267791,0.9915991425514221,832.2950316011236,1108.3505237593633,0.877058744430542,220.25602762172286,679.184222846442,0.8524479269981384,766.5357268258426,551.2612286399813,0.9590837955474854,369.77725596910113,430.8938655781835,0.4278428554534912,752.6843398876406,1021.660083099251,0.4870719015598297,450.18521769662925,427.61568790964424,0.2843186557292938,207.91125351123594,691.4159058988764,0.22806870937347412,647.9906220739701,489.4538565074906,0.2125629484653473,403.6394692181648,350.71179336376406,0.2809496819972992,387.9323209269663,256.6022940074906
27,0.6469158460112179,0.9345555901527405,555.6920060861423,1422.7225245786517,0.9148530960083008,584.9271418539327,1491.7344042602997,0.9167892932891846,607.2822302200375,1492.8443937265918,0.9793431758880615,430.3662658005618,1456.1407127808989,0.7285163998603821,476.2236657303371,1432.3307291666667,0.38339924812316895,447.9051088483146,1310.2018960674159,0.6677126884460449,801.9786546114233,582.5286019428839,0.9914811849594116,825.2839712078653,1111.5486013576779,0.897947371006012,219.07157069288394,672.025397940075,0.8390584588050842,761.7458889279026,549.5286165730337,0.9469625949859619,369.8767409878277,432.41430389747194,0.44406411051750183,725.9195780664795,1036.2431969803372,0.3813058137893677,451.79607034176036,406.96720651919475,0.26487696170806885,212.69384948501875,681.042032420412,0.2575056552886963,192.85529318820227,686.9559778792135,0.2862468361854553,465.69332279962555,219.84503013810863,0.16295090317726135,423.2565250468165,219.83998273642322
28,0.6231754194287693,0.8962669372558594,545.102264747191,1432.0275924625469,0.9430816173553467,598.2751053370787,1498.2274110486892,0.8899515867233276,576.3126170411986,1483.4446687734082,0.8829656839370728,415.3429307116105,1441.4666725187267,0.746500551700592,478.741953417603,1414.9603522940076,0.3625063896179199,396.47457279962555,1280.3822858146068,0.7578381299972534,783.0972758661048,592.331570400281,0.9812142848968506,823.5308403558054,1110.5866690074906,0.8870977163314819,219.3737564372659,678.8516795411986,0.8921166658401489,768.0217842930713,549.5455143960675,0.9614989161491394,785.2002136001872,556.7023642322098,0.19074225425720215,508.6382256554307,213.3220864056648,0.28688257932662964,448.9538711376405,380.0519370318352,0.28043609857559204,208.1038594335206,678.2714477996254,0.27064454555511475,197.33840999531833,685.5159322331461,0.1801133155822754,576.677273525281,161.74009173103934,0.18412485718727112,345.86398349719104,455.6982604751873
29,0.6231803876512191,0.9345049858093262,542.7054073033709,1422.979137406367,0.8408052325248718,521.4213190543071,1456.547430945693,0.924207329750061,581.7353552200375,1476.7573735955057,0.9508085250854492,414.1008309925094,1438.0174683988764,0.7644016742706299,464.1499151451311,1427.0413448033707,0.5863562226295471,410.7555740870787,1252.5,0.4702666699886322,778.9290730337079,628.9860574672285,0.9685270190238953,812.8748244382023,1114.7289033239701,0.8617194890975952,282.09671992041206,1055.4544856039327,0.7665911912918091,771.838351474719,554.3355351708801,0.9853341579437256,799.8132461376406,563.6597319756554,0.30539947748184204,741.5261440777153,1036.3080816947565,0.43762749433517456,427.9763576779027,428.23984667602997,0.2521778643131256,214.54200316011236,677.5300649578652,0.28563886880874634,193.95760182584274,688.609843164794,0.1217527687549591,375.16180945692884,397.3354839653558,0.13794761896133423,324.85955056179773,508.9611862125468
